"item_id","item_name","latitude","longitude","category","sub_category","price_range","specialties","description","cultural_authenticity","historical_significance","keyword_match_count","rating","rating_count","vibes","ambience","images","distance"
199,"Molasses Books",40.7006193,-73.9237572,"Bar, Coffee shop, Cafe, Book store, Used book store",,"Inexpensive","{}","Molasses Books is a unique fusion of a bookstore, café, and bar in Brooklyn's Bushwick neighborhood. It offers a cozy, eclectic atmosphere ideal for reading, sipping an espresso, or discovering new literature amid shelves of used books.","Authentic","f",,4.6,373,"Quiet, Trendy, Chill","Cozy, Vintage, Casual, Artistic, Quirky","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e594b7a9-9317-4648-c133-9bf79d94c900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f66240dd-5e4f-48b5-2a4d-38b2e8358a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d4df53f9-5040-413b-d6d0-7bf30aa2b100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/322b7570-f3ce-4009-371f-f4da3822fd00/public"", ""description"" : """"}]",
200,"THE ELK on Mott",40.7223508,-73.9949744,"Coffee shop",,"Moderate","{""Iced Latte with Oatmilk"",""Avocado Banh MI Sandwich"",""Turkey Egg White Wrap""}","The Elk on Mott is a quaint New York City coffee shop offering a delightful selection of coffees, breakfasts, and light bites in a cozy, modern setting with ample outdoor seating and an inviting garden space for people watching and enjoying a relaxed vibe.","Not Authentic","f",,4.2,59,"Family-Friendly, Chill, Quiet, Trendy","Cozy, Modern, Casual, Urban, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5d695ee2-94e3-4d93-b555-db3e07930500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ce46b34d-a4c7-4ffd-1b46-a38ee0e22200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5d34559a-90e8-4095-bf70-e674cafe0200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/69d37ec5-c307-4c6c-e5f0-30a2ac37cf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/08fc428e-1485-4aa8-0174-791365e92200/public"", ""description"" : """"}]",
80,"Devoción",40.7016804,-73.986543,"Coffee shop",,"Moderate","{}","Devoción offers freshly roasted specialty Colombian coffee in a cozy, rustic environment with plenty of natural light, located in DUMBO, Brooklyn. Known for its authentic coffee experience and vibrant atmosphere, it's a perfect spot for both relaxation and work.","Highly Authentic","f",,4.4,323,"Chill, Trendy, Quiet","Cozy, Rustic, Industrial","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7c116b60-2620-4ad5-4f8d-1cdb6e483d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d0f304ca-9c73-46bc-ce09-13f6ff50dd00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9eceee3b-98a5-4fb5-bef8-3d6fce230000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/eaceb431-cbfb-4418-ce00-e4369ccf2700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ff58d675-d459-4ae0-027e-f2b06d333200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/81c77e34-94f4-4787-e207-88e059caee00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6ac6f529-a38e-4315-2d75-de886dbace00/public"", ""description"" : """"}]",
81,"Devoción",40.758132,-73.9713838,"Coffee shop",,"Moderate","{Croissant}","Devoción offers freshly roasted Colombian coffee in a lush and vibrant setting. Known for its fast turnaround from farm to cup, the café is ideal for coffee enthusiasts and those seeking a relaxing, plant-filled workspace.","Authentic","f",,4.6,160,"Lively, Trendy, Chill","Vibrant, Modern, Garden, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/088b624c-66eb-43ff-0d8d-ed7306f1ac00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c1c9bd10-e823-4b51-5473-9041d3848800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e8b97468-7d1f-48f7-aab9-f97f6af00700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c946be21-ad1f-4be2-6538-9d9687cadf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bdd432e3-7461-48c4-9225-33ef2a160a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f5949840-2dbf-4e66-011d-c55c799f6d00/public"", ""description"" : """"}]",
82,"SARISA Cafe",40.7571349,-73.9677464,"Dessert shop",,"Moderate","{}","Sarisa Cafe is a unique Thai dessert spot in Manhattan, known for its beautiful and authentic Thai desserts that are not overly sweet. The cafe offers a charming atmosphere with a focus on natural light and attention to detail, perfect for special occasions like birthdays and afternoon tea experiences.","Authentic","f",,4.2,46,"Family-Friendly, Trendy","Cozy, Chic, Modern, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9ee7369a-7d52-4d7c-7019-6b6f49c24000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/11f61bc3-ed33-45db-99ee-58d5700bf100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2e0c1fad-9833-48c8-4d65-b13f5cfc9400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c9b48d81-3cfd-4eff-107b-8c6b812e7600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d57db2bc-ff06-4a8f-8664-ace606869a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b7e0a994-ac06-4e64-8af9-feb263f07a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/dc96b677-6d09-4ad7-978b-fa58ed106600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/dfc810b3-687e-43c4-d351-2b3033fd9800/public"", ""description"" : """"}]",
83,"Café Bilboquet",40.7637733,-73.9704258,"Coffee shop",,"Expensive","{}","Café Bilboquet is a charming and elegant French café on the Upper East Side, offering delicious pastries and coffee with a cozy and vintage atmosphere, perfect for enjoying a light bite near Central Park.","Somewhat Authentic","f",,4.1,498,"Trendy, Chill, Upscale, Quiet","Cozy, Elegant, Vintage, Luxurious","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3871ab5a-017b-40f3-3366-268df553f200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0c79a94c-c848-47c6-50c9-476a1988c700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d458e688-50ac-447c-6da4-d512683b0700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1c005c3e-f6af-4d24-3267-f451586b1600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7e9dfa3a-dedc-4e44-703f-84c007ef7100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e25d9a75-b3ca-48c4-4289-a1c1c0472800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/670d98cd-1523-4516-9b6c-ea18546d9800/public"", ""description"" : """"}]",
84,"Le Cafe Coffee",40.7709893,-73.9925681,"Coffee shop",,"Moderate","{}","Le Cafe Coffee offers premium coffee with no compromise on quality. Located in iconic NYC spots, it boasts a warm and efficient environment, emphasizing eco-friendly practices and expert baristas.","Authentic","f",,4.2,29,"Family-Friendly, Quiet, Chill, Trendy","Modern, Cozy, Minimalist","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c69ad48a-37b5-44dd-1204-d1e2eb295e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3bc77181-3164-459c-e0c4-9c7519aff700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/13360c01-c2d0-4f53-3fbb-f9ae743d4900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5cdad16f-8fcc-4bc4-a013-5e556dae6100/public"", ""description"" : """"}]",
85,"Le Cafe Coffee",40.760047,-73.9817475,"Coffee shop",,"Moderate","{}","Le Cafe Coffee is a premium coffee shop in NYC known for its organic, fair trade coffee and fresh pastries served in an iconic and sustainable environment.","Authentic","f",,4.2,13,"Chill, Family-Friendly, Quiet","Cozy, Casual, Modern","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d50c127f-1c06-4888-469b-93913490d800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/51082986-41c9-4c72-45a1-b201e264ae00/public"", ""description"" : """"}]",
86,"Le Cafe Coffee",40.7541239,-73.9860783,"Coffee shop",,"Moderate","{}","Le Cafe Coffee offers a premium coffee experience in iconic New York City locations, combining high-quality, fair trade coffee with eco-friendly practices and a modern, award-winning store design.","Not Authentic","f",,4.5,195,"Family-Friendly, Chill, Trendy","Cozy, Modern, Minimalist","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f22df9cc-d6fe-4b7a-925f-3f7ba229c700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3bb9a993-c2cd-4b54-e228-e92087df5200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/de79e197-ddae-4569-f704-4a31313f4f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8a9915d1-404e-4c12-4bb3-533723d72500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/387eb678-0836-4bd2-0bda-8d5ade24e000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7c5aa16f-7f06-49dd-690d-8505f6b0b500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/61ef09f7-1e40-41ba-9d00-5ecb80bd3600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3641d203-eb08-4e79-a6aa-92dbe94ae000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/55e42d1e-e36a-4844-1bf4-ccf59ee85a00/public"", ""description"" : """"}]",
87,"Le Cafe Coffee",40.7500039,-73.992123,"Coffee shop",,"Moderate","{}","Le Cafe Coffee offers premium coffee experiences in iconic New York City locations, known for its quality coffee, friendly baristas, and eco-friendly practices.","Somewhat Authentic","f",,4.5,44,"Trendy, Chill, Upscale, Lively","Modern, Chic, Luxurious, Casual, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2b934f9a-43d6-4c83-d425-c4553f634700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b7cd0f17-9178-4828-2439-71d435444700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c2109bdd-3202-4fad-3c76-2e29afbbeb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1c27d62a-aaee-40c1-a63c-e2c45138fe00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/db857b62-622c-40e4-8a11-583f4e774e00/public"", ""description"" : """"}]",
88,"Le Cafe Coffee",40.7105705,-74.0117225,"Coffee shop",,"Moderate","{}","Le Cafe Coffee offers a premium coffee experience in iconic New York locations, known for no compromise on quality, featuring organic, Fair Trade coffee and freshly prepared pastries with a commitment to environmental friendliness.","Somewhat Authentic","f",,3.6,21,"Quiet, Trendy, Chill","Modern, Chic, Serene","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d468e323-b16a-4dbb-a254-c021489efe00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/59f8f54a-0bc8-454b-8c2c-ae2746fe3300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f9cbddda-23b1-4d30-1dab-582e6b799300/public"", ""description"" : """"}]",
89,"Le Cafe Coffee",40.7433685,-73.9837146,"Coffee shop",,"Moderate","{}","Le Cafe Coffee offers a premium coffee experience in iconic NYC locations, focusing on quality, sustainability, and exceptional customer service.","Highly Authentic","f",,4.4,100,"Trendy, Chill, Family-Friendly","Modern, Casual, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b1dd1e44-192f-49d3-70f6-ccdde1158f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c59d7858-38af-4ae5-cec7-2a9f76aa6800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3c421b1e-d140-4229-33cd-79c597443c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/802959a9-7e38-406b-d792-a78b17182c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/276a9e18-47f1-485f-31b0-8b115a009500/public"", ""description"" : """"}]",
90,"Le Cafe Coffee",40.7530665,-73.9888389,"Coffee shop",,"Moderate","{}","Le Cafe Coffee offers a premium coffee experience in iconic NYC locations, known for its eco-friendly practices, iconic design, and high-quality ingredients.","Highly Authentic","f",,4.4,72,"Lively, Chill, Trendy","Chic, Modern, Cozy","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/045373fc-9391-4519-d77e-10dfc371e100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bd25cc3e-f564-40f6-ba3e-c37b83fd9600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/10f251a8-9627-409d-5156-0e7864aed000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/55529295-c419-415f-1e67-7e6377c9d700/public"", ""description"" : """"}]",
92,"Le Cafe Coffee",40.7592479,-73.9960668,"Coffee shop",,"Moderate","{""The Banana Toast"",Muffin,""Zaatar Croissant""}","Le Cafe Coffee is a premium coffee shop in NYC known for its high-quality, eco-conscious approach, serving Fair Trade coffee with artisanal pastries and iconic locations.","Somewhat Authentic","f",,4.4,98,"Family-Friendly, Trendy, Chill","Cozy, Modern, Chic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/63ab608d-bbd4-4981-16fa-02db8b66cb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1831a7e0-ad58-4483-9a01-2db3a3e47e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0f4393ce-26c0-4314-d65a-e3f6b16c4700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b2ee2f0a-2079-4e02-ad94-54b0bf704f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/13f562a9-bb8c-4c07-56ce-eee59f333200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/61383939-543b-43b3-c70f-7ab0e74a0b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/60ab6cf1-9ed8-42b9-7ee6-9bc1bfc8a700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7e8d89eb-2b2e-40e8-4321-a64ea0cd6400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a6567646-a62b-4dc0-6ef5-74aec184fa00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/003afe78-43f7-4773-8d9c-8916b587b900/public"", ""description"" : """"}]",
93,"Le Cafe Coffee",40.7339026,-73.9895329,"Coffee shop",,"Moderate","{""Iced Latte"",""The Home Run"",""Iced Mocha Latte"",""Hot Coffee to Go""}","Le Cafe Coffee offers a premium coffee experience with a strong commitment to quality and sustainability, located in iconic spots in NYC. The cafe is known for its flavorful coffee, warm atmosphere, and fast, friendly service with minimal indoor seating.","Somewhat Authentic","f",,4.5,140,"Lively, Chill, Trendy","Modern, Cozy, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/731343af-ddab-42f9-018a-28cb159aae00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/92c2d3c5-e288-45c4-9b1e-f1732bee8500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c06e612a-30d5-4318-c82b-0dd0184d6500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f70e7755-ca4f-49ff-a5f0-6dde894a8300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/c9d46462-c3f5-409d-11b5-7d1e29923d00/public"", ""description"" : """"}]",
94,"Le Cafe Coffee",40.7357843,-73.9927257,"Coffee shop, Cafe",,"Moderate","{}","Le Cafe Coffee is a premium coffee shop located in iconic spots in New York City, known for its high-quality coffee, eco-friendly practices, and excellent customer service in a modern and artistic setting.","Highly Authentic","f",,4.4,243,"Trendy, Chill, Family-Friendly","Cozy, Modern, Casual, Urban, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f2cf646e-ec99-4aa0-2c63-cb26bcc1be00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/cdcb577b-acb2-4331-980d-4d1cc0c69600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3aac0ccf-759f-4f4f-582c-e45f96623e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/87f0fb5c-0664-476f-c423-dd8f25e32f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4435c68b-0ef5-4178-4914-13e1daa0a000/public"", ""description"" : """"}]",
96,"Bird & Branch Pier 57 | Chelsea",40.7434356,-74.0095781,"Coffee shop",,"Inexpensive","{}","Bird & Branch is a vibrant coffee shop located in Chelsea, offering artisanal coffee drinks and pastries with a modern, casual vibe. It's a great spot to enjoy a coffee with views of Little Island.","Not Authentic","f",,4,41,"Chill, Trendy","Modern, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1d4bff43-3921-431b-2ea1-d5f14e5ef900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/48cf368f-d74b-4547-7f46-9d4314e83a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/52e651ca-1c81-4151-2114-d25725e0a100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/baee5eeb-fcfc-46cc-e4f5-ae2d6d681f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/cdf3a0fd-9e23-4aac-bb12-db5e2d19f100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/05e43583-1249-4b9d-cba0-e55a8c370600/public"", ""description"" : """"}]",
98,"Remi Flower & Coffee",40.7536387,-73.9692298,"Coffee shop, Florist",,"Moderate","{""Lavender and Rose"",""Ham and Cheese Danish""}","Remi Flower & Coffee is a unique floral-inspired cafe offering artisanal pastries and vibrant coffee in a beautifully decorated setting amid lush flowers, perfect for intimate conversations and peaceful relaxation.","Not Authentic","f",,4.6,809,"Romantic, Trendy, Chill","Cozy, Chic, Garden","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/45f81a99-4b73-42e7-e672-0329f31c3d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fb7c4de6-ed85-4768-7511-16956fcfdb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f35c4c7f-6f82-4334-ab45-83e92f57c600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/69c1a921-c0fe-447c-f528-554a7b23c700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/509b0074-58de-413d-7407-27ab52296e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/52a39a74-260a-48b7-8c3a-4640bdc88400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6d687066-4126-4e48-a3ae-f14c76f4fa00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6941c210-c99a-4bf2-3df2-fc9c6a27bf00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e3e8d83a-1a94-4ff6-5048-347fdf449600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5c17677e-0876-41e7-fe59-4b3c1df86300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6d1b9ba7-1eb9-4989-120e-8b87c11b1900/public"", ""description"" : """"}]",
99,"Cha Cha Matcha (NoMad)",40.7445939,-73.9886843,"Cafe",,"Moderate","{Almond}","Cha Cha Matcha (NoMad) is a visually appealing cafe known for its vibrant pink and green decor, offering a diverse range of matcha-infused drinks and vegan-friendly options.","Somewhat Authentic","f",,4.4,952,"Trendy, Lively, Chill","Vibrant, Modern, Chic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0d9a3603-267a-4472-dba6-51c0c5d30f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ea94dd52-9d3d-4764-e877-b09f33c52500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9024e0f2-a8a2-414a-866e-05f63475fc00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e79b4583-cbc8-4e92-ce2d-557e3a283200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/790867c6-670f-4235-4d8f-7fbb576ad200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4dd268ce-36a1-4556-016d-c10f12c88400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0cf95227-ac1e-4df7-2b5e-fd0c69d14b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1f2ec123-cc08-45c4-5441-b2c607101500/public"", ""description"" : """"}]",
104,"Cha Cha Matcha (Midtown)",40.7586681,-73.9748579,"Coffee shop, Cafe",,"Moderate","{}","Cha Cha Matcha in Midtown is known for its ceremonial-grade matcha drinks and trendy, vibrant atmosphere, making it a popular spot for tea enthusiasts and urban dwellers alike.","Somewhat Authentic","f",,3.9,42,"Lively, Trendy, Chill","Modern, Chic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2de393ac-722e-4062-dd09-eb17cc746100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8ffc2e7d-a7ad-4e5b-bde8-fadb2d639100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2bbd30f9-0dd6-49d1-13fe-90b24ea8a100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/79e66722-0a66-4f42-6cde-2310de8c7600/public"", ""description"" : """"}]",
